PostalCode,Province,City,Latitude,Longitude,AreaCode,TimeZone,DST
B1V 2V9,NS,Sydney Mines,46.243362,-60.237726,902,-0400,Y
B1V 2W1,NS,Sydney Mines,46.243874,-60.238327,902,-0400,Y
B1V 2W2,NS,Sydney Mines,46.24508,-60.239789,902,-0400,Y
B1V 2W3,NS,Sydney Mines,46.241381,-60.239871,902,-0400,Y
B1V 2W4,NS,Sydney Mines,46.241555,-60.239612,902,-0400,Y
B1V 2W5,NS,Sydney Mines,46.242501,-60.240814,902,-0400,Y
B1V 2W6,NS,Sydney Mines,46.240951,-60.239441,902,-0400,Y
B1V 2W7,NS,Sydney Mines,46.240784,-60.2397,902,-0400,Y
B1V 2W8,NS,Sydney Mines,46.240183,-60.239441,902,-0400,Y
B1V 2W9,NS,Sydney Mines,46.240183,-60.239789,902,-0400,Y
B1V 2X1,NS,Sydney Mines,46.24439,-60.245199,902,-0400,Y
B1V 2X2,NS,Sydney Mines,46.241381,-60.24082,902,-0400,Y
B1V 2X3,NS,Sydney Mines,46.2419,-60.241592,902,-0400,Y
B1V 2X4,NS,Sydney Mines,46.244134,-60.244427,902,-0400,Y
B1V 2X5,NS,Sydney Mines,46.239838,-60.241422,902,-0400,Y
B1V 2X6,NS,Sydney Mines,46.239407,-60.240643,902,-0400,Y
B1V 2X7,NS,Sydney Mines,46.239233,-60.240814,902,-0400,Y
B1V 2X8,NS,Sydney Mines,46.23743,-60.242193,902,-0400,Y
B1V 2X9,NS,Sydney Mines,46.23786,-60.242535,902,-0400,Y
B1V 2Y1,NS,Sydney Mines,46.237174,-60.227754,902,-0400,Y
B1V 2Y2,NS,Sydney Mines,46.237003,-60.228014,902,-0400,Y
B1V 2Y3,NS,Sydney Mines,46.243447,-60.23274,902,-0400,Y
B1V 2Y4,NS,Sydney Mines,46.243447,-60.23274,902,-0400,Y
B1V 2Y5,NS,Sydney Mines,46.243447,-60.23274,902,-0400,Y
B1V 2Y6,NS,Sydney Mines,46.243529,-60.219941,902,-0400,Y
B1V 2Y7,NS,Sydney Mines,46.244134,-60.213841,902,-0400,Y
B1V 2Y8,NS,Sydney Mines,46.244735,-60.215385,902,-0400,Y
B1V 2Y9,NS,Sydney Mines,46.25273,-60.211608,902,-0400,Y
B1V 2Z1,NS,Sydney Mines,46.2277,-60.230589,902,-0400,Y
B1V 2Z2,NS,Sydney Mines,46.240439,-60.216416,902,-0400,Y
B1V 2Z3,NS,Sydney Mines,46.244223,-60.214873,902,-0400,Y
B1V 2Z4,NS,Sydney Mines,46.24439,-60.215214,902,-0400,Y
B1V 2Z5,NS,Sydney Mines,46.22822,-60.230848,902,-0400,Y
B1V 2Z6,NS,Sydney Mines,46.228301,-60.231197,902,-0400,Y
B1V 2Z7,NS,Sydney Mines,46.248946,-60.240213,902,-0400,Y
B1V 2Z8,NS,Sydney Mines,46.227789,-60.230077,902,-0400,Y
B1V 2Z9,NS,Sydney Mines,46.227963,-60.230336,902,-0400,Y
B1V 3A1,NS,Sydney Mines,46.2277,-60.226901,902,-0400,Y
B1V 3A2,NS,Sydney Mines,46.235388,-60.221247,902,-0400,Y
B1V 3A3,NS,Sydney Mines,46.235798,-60.230507,902,-0400,Y
B1V 3A4,NS,Sydney Mines,46.249376,-60.239953,902,-0400,Y
B1V 3A5,NS,Sydney Mines,46.24465,-60.215644,902,-0400,Y
B1V 3A6,NS,Sydney Mines,46.243362,-60.214442,902,-0400,Y
B1V 3A7,NS,Sydney Mines,46.240524,-60.216157,902,-0400,Y
B1V 3A8,NS,Sydney Mines,46.240784,-60.23996,902,-0400,Y
B1V 3B1,NS,Sydney Mines,46.245336,-60.221231,902,-0400,Y
B1V 3B3,NS,Sydney Mines,46.226925,-60.230507,902,-0400,Y
B1V 3B4,NS,Sydney Mines,46.226754,-60.230247,902,-0400,Y
B1V 3B5,NS,Sydney Mines,46.241644,-60.234885,902,-0400,Y
B1V 3B6,NS,Sydney Mines,46.257972,-60.212291,902,-0400,Y
B1V 3B7,NS,Sydney Mines,46.257886,-60.21169,902,-0400,Y
B1V 3B8,NS,Sydney Mines,46.24147,-60.215385,902,-0400,Y
B1V 3B9,NS,Sydney Mines,46.238977,-60.216676,902,-0400,Y
B1V 3C1,NS,Sydney Mines,46.240353,-60.223636,902,-0400,Y
B1V 3C2,NS,Sydney Mines,46.235798,-60.230848,902,-0400,Y
B1V 3C3,NS,Sydney Mines,46.247139,-60.251639,902,-0400,Y
B1V 3C4,NS,Sydney Mines,46.247057,-60.251216,902,-0400,Y
B1V 3C5,NS,Sydney Mines,46.249205,-60.235063,902,-0400,Y
B1V 3C6,NS,Sydney Mines,46.242501,-60.215815,902,-0400,Y
B1V 3C7,NS,Sydney Mines,46.242331,-60.215986,902,-0400,Y
B1V 3C8,NS,Sydney Mines,46.22839,-60.231367,902,-0400,Y
B1V 3C9,NS,Sydney Mines,46.247744,-60.235493,902,-0400,Y
B1V 3E1,NS,Sydney Mines,46.241125,-60.21934,902,-0400,Y
B1V 3E2,NS,Sydney Mines,46.241214,-60.261523,902,-0400,Y
B1V 3E3,NS,Sydney Mines,46.24104,-60.261181,902,-0400,Y
B1V 3E4,NS,Sydney Mines,46.241837,-60.262274,902,-0400,Y
B1V 3E5,NS,Sydney Mines,46.241699,-60.261685,902,-0400,Y
B1V 3E6,NS,Sydney Mines,46.241214,-60.262807,902,-0400,Y
B1V 3E7,NS,Sydney Mines,46.242672,-60.260662,902,-0400,Y
B1V 3E8,NS,Sydney Mines,46.239578,-60.237467,902,-0400,Y
B1V 3E9,NS,Sydney Mines,46.239407,-60.237638,902,-0400,Y
B1V 3G1,NS,Sydney Mines,46.242672,-60.228793,902,-0400,Y
B1V 3G2,NS,Sydney Mines,46.242331,-60.224578,902,-0400,Y
B1V 3G3,NS,Sydney Mines,46.240784,-60.257227,902,-0400,Y
B1V 3G4,NS,Sydney Mines,46.242672,-60.220624,902,-0400,Y
B1V 3G5,NS,Sydney Mines,46.239407,-60.225009,902,-0400,Y
B1V 3G6,NS,Sydney Mines,46.227356,-60.232481,902,-0400,Y
B1V 3G7,NS,Sydney Mines,46.226925,-60.231367,902,-0400,Y
B1V 3G8,NS,Sydney Mines,46.242157,-60.260662,902,-0400,Y
B1V 3G9,NS,Sydney Mines,46.241726,-60.234632,902,-0400,Y
B1V 3H1,NS,Sydney Mines,46.242932,-60.261092,902,-0400,Y
B1V 3H2,NS,Sydney Mines,46.243188,-60.261434,902,-0400,Y
B1V 3H3,NS,Sydney Mines,46.254021,-60.228444,902,-0400,Y
B1V 3H4,NS,Sydney Mines,46.253758,-60.228444,902,-0400,Y
B1V 3H5,NS,Sydney Mines,46.234336,-60.237638,902,-0400,Y
B1V 3H6,NS,Sydney Mines,46.239062,-60.216327,902,-0400,Y
B1V 3H7,NS,Sydney Mines,46.243447,-60.261434,902,-0400,Y
B1V 3H8,NS,Sydney Mines,46.250923,-60.240984,902,-0400,Y
B1V 3H9,NS,Sydney Mines,46.232188,-60.237638,902,-0400,Y
B1V 3J1,NS,Sydney Mines,46.232106,-60.234113,902,-0400,Y
B1V 3J2,NS,Sydney Mines,46.232874,-60.231367,902,-0400,Y
B1V 3J3,NS,Sydney Mines,46.242843,-60.21934,902,-0400,Y
B1V 3J4,NS,Sydney Mines,46.249287,-60.236606,902,-0400,Y
B1V 3J7,NS,Sydney Mines,46.249632,-60.235664,902,-0400,Y
B1V 3J8,NS,Sydney Mines,46.249376,-60.235322,902,-0400,Y
B1V 3J9,NS,Sydney Mines,46.249205,-60.234113,902,-0400,Y
B1V 3K2,NS,Sydney Mines,46.248775,-60.251209,902,-0400,Y
B1V 3K3,NS,Sydney Mines,46.249205,-60.235486,902,-0400,Y
B1V 3K4,NS,Sydney Mines,46.246972,-60.247261,902,-0400,Y
B1V 3K5,NS,Sydney Mines,46.25273,-60.227413,902,-0400,Y
B1V 3K8,NS,Sydney Mines,46.231846,-60.234113,902,-0400,Y
B1V 3K9,NS,Sydney Mines,46.233137,-60.232481,902,-0400,Y
B1V 3L1,NS,Sydney Mines,46.232963,-60.232221,902,-0400,Y
B1V 3L2,NS,Sydney Mines,46.232444,-60.23274,902,-0400,Y
B1V 3L3,NS,Sydney Mines,46.232707,-60.231108,902,-0400,Y
B1V 3L4,NS,Sydney Mines,46.231501,-60.231969,902,-0400,Y
B1V 3L6,NS,Sydney Mines,46.226925,-60.231798,902,-0400,Y
B1V 3L7,NS,Sydney Mines,46.234336,-60.23953,902,-0400,Y
B1V 3L8,NS,Sydney Mines,46.234251,-60.239181,902,-0400,Y
B1V 3L9,NS,Sydney Mines,46.234425,-60.237979,902,-0400,Y
B1V 3M1,NS,Sydney Mines,46.243362,-60.261694,902,-0400,Y
B1V 3M2,NS,Sydney Mines,46.231932,-60.237726,902,-0400,Y
B1V 3M3,NS,Sydney Mines,46.2277,-60.231627,902,-0400,Y
B1V 3M4,NS,Sydney Mines,46.242242,-60.227242,902,-0400,Y
B1V 3N1,NS,Sydney Mines,46.247744,-60.248976,902,-0400,Y
B1V 3N2,NS,Sydney Mines,46.240784,-60.223117,902,-0400,Y
B1V 3N3,NS,Sydney Mines,46.240613,-60.222864,902,-0400,Y
B1W 0A1,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 0A2,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 0A3,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 0A4,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 0A5,NS,Eskasoni,45.93087,-60.642944,902,-0400,Y
B1W 0A6,NS,Eskasoni,45.93098,-60.648403,902,-0400,Y
B1W 0A7,NS,Eskasoni,45.935684,-60.63404,902,-0400,Y
B1W 0A8,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 0A9,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1A1,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1A3,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1A4,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1A5,NS,Eskasoni,45.934202,-60.635892,902,-0400,Y
B1W 1A6,NS,Eskasoni,45.930543,-60.645571,902,-0400,Y
B1W 1A7,NS,Eskasoni,45.932584,-60.655061,902,-0400,Y
B1W 1A8,NS,Eskasoni,45.935453,-60.637552,902,-0400,Y
B1W 1A9,NS,Eskasoni,45.930158,-60.639926,902,-0400,Y
B1W 1B1,NS,Eskasoni,45.923632,-60.641503,902,-0400,Y
B1W 1B2,NS,Eskasoni,45.93431,-60.636514,902,-0400,Y
B1W 1B3,NS,Eskasoni,45.935125,-60.636508,902,-0400,Y
B1W 1B4,NS,Eskasoni,45.935848,-60.638868,902,-0400,Y
B1W 1B5,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1B6,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1B7,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1B8,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1B9,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1C1,NS,Eskasoni,45.927871,-60.654385,902,-0400,Y
B1W 1C2,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1C3,NS,Eskasoni,45.918651,-60.660542,902,-0400,Y
B1W 1C4,NS,Eskasoni,45.922813,-60.657835,902,-0400,Y
B1W 1C5,NS,Eskasoni,45.926485,-60.655329,902,-0400,Y
B1W 1C6,NS,Eskasoni,45.92489,-60.65699,902,-0400,Y
B1W 1C7,NS,Eskasoni,45.930276,-60.652827,902,-0400,Y
B1W 1C8,NS,Eskasoni,45.92162,-60.659003,902,-0400,Y
B1W 1C9,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1E1,NS,Eskasoni,45.925369,-60.659637,902,-0400,Y
B1W 1E2,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1E3,NS,Eskasoni,45.921625,-60.657363,902,-0400,Y
B1W 1E4,NS,Eskasoni,45.926367,-60.651981,902,-0400,Y
B1W 1E5,NS,Eskasoni,45.92223,-60.640937,902,-0400,Y
B1W 1E6,NS,Eskasoni,45.923764,-60.648485,902,-0400,Y
B1W 1E7,NS,Eskasoni,45.92223,-60.640937,902,-0400,Y
B1W 1E8,NS,Eskasoni,45.922634,-60.642923,902,-0400,Y
B1W 1E9,NS,Eskasoni,45.92223,-60.640937,902,-0400,Y
B1W 1G1,NS,Eskasoni,45.937551,-60.627572,902,-0400,Y
B1W 1G2,NS,Eskasoni,45.947915,-60.601803,902,-0400,Y
B1W 1G3,NS,Eskasoni,45.941461,-60.628482,902,-0400,Y
B1W 1G4,NS,Eskasoni,45.939285,-60.625726,902,-0400,Y
B1W 1G5,NS,Eskasoni,45.940673,-60.628156,902,-0400,Y
B1W 1G6,NS,Eskasoni,45.936824,-60.627994,902,-0400,Y
B1W 1G7,NS,Eskasoni,45.940925,-60.629525,902,-0400,Y
B1W 1G8,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1H1,NS,Eskasoni,45.940714,-60.622857,902,-0400,Y
B1W 1H2,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1H3,NS,Eskasoni,45.946722,-60.607631,902,-0400,Y
B1W 1H4,NS,Eskasoni,45.932576,-60.631791,902,-0400,Y
B1W 1H5,NS,Eskasoni,45.944924,-60.615239,902,-0400,Y
B1W 1H6,NS,Eskasoni,45.948344,-60.60568,902,-0400,Y
B1W 1H7,NS,Eskasoni,45.945999,-60.611768,902,-0400,Y
B1W 1J1,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1J2,NS,Eskasoni,45.943554,-60.617606,902,-0400,Y
B1W 1J3,NS,Eskasoni,45.936415,-60.630035,902,-0400,Y
B1W 1J4,NS,Eskasoni,45.940262,-60.619716,902,-0400,Y
B1W 1J5,NS,Eskasoni,45.942817,-60.613788,902,-0400,Y
B1W 1J6,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1J7,NS,Eskasoni,45.937961,-60.637331,902,-0400,Y
B1W 1J8,NS,Eskasoni,45.938308,-60.632458,902,-0400,Y
B1W 1J9,NS,Eskasoni,45.942155,-60.613619,902,-0400,Y
B1W 1K1,NS,Eskasoni,45.940418,-60.620912,902,-0400,Y
B1W 1K2,NS,Eskasoni,45.941141,-60.618098,902,-0400,Y
B1W 1K3,NS,Eskasoni,45.943632,-60.613445,902,-0400,Y
B1W 1K4,NS,Eskasoni,45.93929,-60.621402,902,-0400,Y
B1W 1K5,NS,Eskasoni,45.939198,-60.63965,902,-0400,Y
B1W 1K6,NS,Eskasoni,45.942008,-60.619131,902,-0400,Y
B1W 1K7,NS,Eskasoni,45.942862,-60.612908,902,-0400,Y
B1W 1L1,NS,Eskasoni,45.947942,-60.602033,902,-0400,Y
B1W 1L2,NS,Eskasoni,45.941727,-60.6144,902,-0400,Y
B1W 1L3,NS,Eskasoni,45.95244,-60.593325,902,-0400,Y
B1W 1L4,NS,Eskasoni,45.947077,-60.597133,902,-0400,Y
B1W 1L5,NS,Eskasoni,45.951873,-60.594106,902,-0400,Y
B1W 1L6,NS,Eskasoni,45.948596,-60.596852,902,-0400,Y
B1W 1L7,NS,Eskasoni,45.951398,-60.594536,902,-0400,Y
B1W 1L8,NS,Eskasoni,45.949854,-60.596824,902,-0400,Y
B1W 1L9,NS,Eskasoni,45.949854,-60.596824,902,-0400,Y
B1W 1M1,NS,Eskasoni,45.950033,-60.596003,902,-0400,Y
B1W 1M2,NS,Eskasoni,45.947717,-60.600864,902,-0400,Y
B1W 1M3,NS,Eskasoni,45.950762,-60.59194,902,-0400,Y
B1W 1M4,NS,Eskasoni,45.956241,-60.586336,902,-0400,Y
B1W 1M5,NS,Eskasoni,45.950181,-60.597832,902,-0400,Y
B1W 1M6,NS,Eskasoni,45.948874,-60.600022,902,-0400,Y
B1W 1M7,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1M8,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1N1,NS,Eskasoni,45.928074,-60.649081,902,-0400,Y
B1W 1N2,NS,Eskasoni,45.947748,-60.590002,902,-0400,Y
B1X 0A1,NS,Boularderie East,46.239664,-60.451136,902,-0400,Y
B1X 0A2,NS,Boularderie East,46.242075,-60.467801,902,-0400,Y
B1X 0A3,NS,Black Rock,46.307248,-60.373558,902,-0400,Y
B1X 0A5,NS,Ross Ferry,46.168534,-60.551055,902,-0400,Y
B1X 0A6,NS,Black Rock,46.307248,-60.373558,902,-0400,Y
B1X 0A8,NS,Boularderie Center,46.222455,-60.486017,902,-0400,Y
B1X 0A9,NS,Big Bras d'Or,46.269235,-60.421233,902,-0400,Y
B1X 0B1,NS,New Harris,46.232469,-60.505471,902,-0400,Y
B1X 0B2,NS,New Harris,46.232469,-60.505471,902,-0400,Y
B1X 0B3,NS,Kempt Head,46.123895,-60.607158,902,-0400,Y
B1X 0B4,NS,Big Bras d'Or,46.269235,-60.421233,902,-0400,Y
B1X 0B5,NS,Southside Boularderie,46.111253,-60.583962,902,-0400,Y
B1X 0B6,NS,Big Bras d'Or,46.269235,-60.421233,902,-0400,Y
B1X 1A1,NS,Big Bras d'Or,46.269235,-60.421233,902,-0400,Y
B1X 1A2,NS,Big Bras d'Or,46.275597,-60.425106,902,-0400,Y
B1X 1A4,NS,Big Bras d'Or,46.276885,-60.424245,902,-0400,Y
B1X 1A5,NS,Big Bras d'Or,46.275167,-60.425188,902,-0400,Y
B1X 1A6,NS,Big Bras d'Or,46.278001,-60.422101,902,-0400,Y
B1X 1A7,NS,Big Bras d'Or,46.279897,-60.422182,902,-0400,Y
B1X 1A8,NS,Big Bras d'Or,46.280153,-60.422012,902,-0400,Y
B1X 1A9,NS,Big Bras d'Or,46.279723,-60.419949,902,-0400,Y
B1X 1B1,NS,Big Bras d'Or,46.280754,-60.419259,902,-0400,Y
B1X 1B2,NS,Big Bras d'Or,46.283681,-60.417545,902,-0400,Y
B1X 1B3,NS,Big Bras d'Or,46.284452,-60.417886,902,-0400,Y
B1X 1B4,NS,Big Bras d'Or,46.284541,-60.415223,902,-0400,Y
B1X 1B5,NS,Big Bras d'Or,46.288578,-60.409123,902,-0400,Y
B1X 1B6,NS,Big Bras d'Or,46.28574,-60.414109,902,-0400,Y
B1X 1B7,NS,Big Bras d'Or,46.286259,-60.415653,902,-0400,Y
B1X 1B8,NS,Big Bras d'Or,46.286601,-60.415311,902,-0400,Y
B1X 1B9,NS,Big Bras d'Or,46.286775,-60.415052,902,-0400,Y
B1X 1C1,NS,Big Bras d'Or,46.288062,-60.410585,902,-0400,Y
B1X 1C2,NS,Big Bras d'Or,46.272756,-60.426561,902,-0400,Y
B1X 1C4,NS,Black Rock,46.289698,-60.402675,902,-0400,Y
B1X 1C5,NS,Black Rock,46.289271,-60.402935,902,-0400,Y
B1X 1C6,NS,Black Rock,46.291935,-60.401391,902,-0400,Y
B1X 1C7,NS,Black Rock,46.291935,-60.400961,902,-0400,Y
B1X 1C8,NS,Black Rock,46.30217,-60.384726,902,-0400,Y
B1X 1C9,NS,Black Rock,46.30217,-60.384726,902,-0400,Y
B1X 1E1,NS,Black Rock,46.295032,-60.398728,902,-0400,Y
B1X 1E2,NS,Black Rock,46.295463,-60.398557,902,-0400,Y
B1X 1E3,NS,Black Rock,46.30217,-60.384726,902,-0400,Y
B1X 1E4,NS,Black Rock,46.30217,-60.384726,902,-0400,Y
B1X 1E5,NS,Black Rock,46.297355,-60.397614,902,-0400,Y
B1X 1E6,NS,Black Rock,46.298557,-60.392109,902,-0400,Y
B1X 1E7,NS,Black Rock,46.298215,-60.392287,902,-0400,Y
B1X 1E8,NS,Black Rock,46.316882,-60.363675,902,-0400,Y
B1X 1E9,NS,Black Rock,46.322743,-60.351217,902,-0400,Y
B1X 1G1,NS,Black Rock,46.323091,-60.351476,902,-0400,Y
B1X 1G6,NS,Black Rock,46.323091,-60.351476,902,-0400,Y
B1X 1G7,NS,Big Bras d'Or,46.269406,-60.427592,902,-0400,Y
B1X 1G9,NS,Big Bras d'Or,46.262869,-60.431205,902,-0400,Y
B1X 1H1,NS,Big Bras d'Or,46.263556,-60.430775,902,-0400,Y
B1X 1H2,NS,Big Bras d'Or,46.259003,-60.435583,902,-0400,Y
B1X 1H3,NS,Big Bras d'Or,46.259085,-60.435932,902,-0400,Y
B1X 1H4,NS,Big Bras d'Or,46.258317,-60.438336,902,-0400,Y
B1X 1H5,NS,Big Bras d'Or,46.258228,-60.437906,902,-0400,Y
B1X 1H6,NS,Boularderie East,46.244817,-60.458437,902,-0400,Y
B1X 1H7,NS,Boularderie East,46.24439,-60.459038,902,-0400,Y
B1X 1H8,NS,Boularderie East,46.240439,-60.452338,902,-0400,Y
B1X 1H9,NS,Boularderie East,46.238721,-60.450186,902,-0400,Y
B1X 1J1,NS,Boularderie East,46.243792,-60.459639,902,-0400,Y
B1X 1J2,NS,Boularderie East,46.239664,-60.451136,902,-0400,Y
B1X 1J3,NS,Boularderie East,46.239664,-60.451136,902,-0400,Y
B1X 1J4,NS,Boularderie East,46.240183,-60.471496,902,-0400,Y
B1X 1J5,NS,Boularderie East,46.234169,-60.477336,902,-0400,Y
B1X 1J6,NS,Boularderie East,46.234681,-60.476394,902,-0400,Y
B1X 1J7,NS,Boularderie East,46.231419,-60.480943,902,-0400,Y
B1X 1J8,NS,Boularderie East,46.226925,-60.481639,902,-0400,Y
B1X 1J9,NS,Boularderie East,46.226843,-60.482152,902,-0400,Y
B1X 1K1,NS,Boularderie Center,46.222455,-60.486017,902,-0400,Y
B1X 1K2,NS,Boularderie Center,46.220993,-60.484214,902,-0400,Y
B1X 1K3,NS,Boularderie Center,46.215229,-60.494432,902,-0400,Y
B1X 1K4,NS,Boularderie Center,46.22323,-60.48851,902,-0400,Y
B1X 1K5,NS,Boularderie Center,46.195271,-60.519178,902,-0400,Y
B1X 1K6,NS,Boularderie Center,46.205332,-60.504404,902,-0400,Y
B1X 1K7,NS,Boularderie Center,46.208088,-60.500798,902,-0400,Y
B1X 1K8,NS,Boularderie Center,46.205332,-60.504404,902,-0400,Y
B1X 1K9,NS,Boularderie Center,46.199915,-60.512478,902,-0400,Y
B1X 1L1,NS,Boularderie Center,46.197333,-60.519349,902,-0400,Y
B1X 1L2,NS,Boularderie Center,46.195875,-60.520039,902,-0400,Y
B1X 1L3,NS,Boularderie Center,46.19467,-60.518748,902,-0400,Y
B1X 1L4,NS,Boularderie Center,46.193123,-60.523215,902,-0400,Y
B1X 1L5,NS,Boularderie Center,46.183492,-60.541431,902,-0400,Y
B1X 1L6,NS,Boularderie Center,46.18229,-60.542291,902,-0400,Y
B1X 1L7,NS,Boularderie Center,46.185039,-60.551143,902,-0400,Y
B1X 1L8,NS,Boularderie Center,46.185644,-60.550884,902,-0400,Y
B1X 1L9,NS,Boularderie Center,46.176354,-60.550023,902,-0400,Y
B1X 1M1,NS,Boularderie Center,46.174722,-60.552516,902,-0400,Y
B1X 1M2,NS,Ross Ferry,46.168534,-60.551055,902,-0400,Y
B1X 1M3,NS,Ross Ferry,46.168534,-60.551055,902,-0400,Y
B1X 1M4,NS,Ross Ferry,46.166471,-60.56188,902,-0400,Y
B1X 1M5,NS,Ross Ferry,46.171198,-60.557837,902,-0400,Y
B1X 1M6,NS,Ross Ferry,46.166918,-60.565699,902,-0400,Y
B1X 1M7,NS,Ross Ferry,46.167453,-60.568103,902,-0400,Y
B1X 1M8,NS,Ross Ferry,46.16518,-60.567461,902,-0400,Y
B1X 1M9,NS,Ross Ferry,46.163374,-60.568752,902,-0400,Y
B1X 1N2,NS,Ross Ferry,46.156503,-60.57313,902,-0400,Y
B1X 1N3,NS,Ross Ferry,46.156933,-60.573218,902,-0400,Y
B1X 1N5,NS,Ross Ferry,46.149713,-60.576395,902,-0400,Y
B1X 1N6,NS,Ross Ferry,46.148942,-60.57494,902,-0400,Y
B1X 1N7,NS,Ross Ferry,46.147135,-60.580008,902,-0400,Y
B1X 1N8,NS,Ross Ferry,46.14344,-60.584133,902,-0400,Y
B1X 1N9,NS,Ross Ferry,46.144212,-60.583354,902,-0400,Y
B1X 1P1,NS,Ross Ferry,46.137317,-60.589802,902,-0400,Y
B1X 1P2,NS,Ross Ferry,46.142734,-60.587118,902,-0400,Y
B1X 1P3,NS,Ross Ferry,46.134735,-60.591865,902,-0400,Y
B1X 1P4,NS,Ross Ferry,46.129831,-60.597534,902,-0400,Y
B1X 1P5,NS,Ross Ferry,46.129486,-60.597534,902,-0400,Y
B1X 1P7,NS,Kempt Head,46.123895,-60.607158,902,-0400,Y
B1X 1P8,NS,Kempt Head,46.121648,-60.612713,902,-0400,Y
B1X 1P9,NS,Kempt Head,46.120883,-60.612396,902,-0400,Y
B1X 1R2,NS,Kempt Head,46.118909,-60.616611,902,-0400,Y
B1X 1R4,NS,Kempt Head,46.117273,-60.62133,902,-0400,Y
B1X 1R5,NS,Kempt Head,46.110132,-60.613175,902,-0400,Y
B1X 1R7,NS,Kempt Head,46.110477,-60.632586,902,-0400,Y
B1X 1R8,NS,Kempt Head,46.093624,-60.652695,902,-0400,Y
B1X 1R9,NS,Kempt Head,46.084772,-60.657674,902,-0400,Y
B1X 1S1,NS,Kempt Head,46.077464,-60.654238,902,-0400,Y
B1X 1S6,NS,Southside Boularderie,46.111253,-60.583962,902,-0400,Y
B1X 1S9,NS,Kempt Head,46.111253,-60.583962,902,-0400,Y
B1X 1T1,NS,New Harris,46.232469,-60.505471,902,-0400,Y
B1X 1T2,NS,New Harris,46.188943,-60.569572,902,-0400,Y
B1X 1T4,NS,New Harris,46.188943,-60.569572,902,-0400,Y
B1X 1T6,NS,New Harris,46.240401,-60.499021,902,-0400,Y
B1X 1T7,NS,New Harris,46.240401,-60.499021,902,-0400,Y
B1X 1T8,NS,New Harris,46.250493,-60.490314,902,-0400,Y
B1X 1V1,NS,New Harris,46.252555,-60.48808,902,-0400,Y
B1X 1V2,NS,New Harris,46.26055,-60.479488,902,-0400,Y
B1X 1V3,NS,New Harris,46.26055,-60.479488,902,-0400,Y
B1X 1V7,NS,New Campbellton,46.269836,-60.462221,902,-0400,Y
B1X 1V8,NS,New Campbellton,46.290644,-60.438848,902,-0400,Y
B1X 1W2,NS,New Campbellton,46.289609,-60.435754,902,-0400,Y
B1X 1W3,NS,New Campbellton,46.28755,-60.434723,902,-0400,Y
B1X 1W4,NS,New Campbellton,46.288236,-60.430085,902,-0400,Y
B1X 1W9,NS,New Campbellton,46.289958,-60.426048,902,-0400,Y
B1X 1X1,NS,New Campbellton,46.2909,-60.423125,902,-0400,Y
B1X 1X2,NS,New Campbellton,46.2909,-60.423904,902,-0400,Y
B1X 1X4,NS,New Campbellton,46.297184,-60.423904,902,-0400,Y
B1X 1X5,NS,Cape Dauphin,46.316196,-60.42098,902,-0400,Y
B1X 1X6,NS,Cape Dauphin,46.32515,-60.421062,902,-0400,Y
B1X 1X7,NS,Cape Dauphin,46.328159,-60.420291,902,-0400,Y
B1X 1X8,NS,Cape Dauphin,46.338213,-60.416937,902,-0400,Y
B1X 1X9,NS,Cape Dauphin,46.338985,-60.416513,902,-0400,Y
B1X 1Y1,NS,Ross Ferry,46.150482,-60.578976,902,-0400,Y
B1X 1Y3,NS,Big Bras d'Or,46.272756,-60.426561,902,-0400,Y
B1X 1Y4,NS,Big Bras d'Or,46.272756,-60.426561,902,-0400,Y
B1X 1Y5,NS,Big Bras d'Or,46.285402,-60.401651,902,-0400,Y
B1X 1Y6,NS,Big Bras d'Or,46.283336,-60.394349,902,-0400,Y
B1X 1Y7,NS,Big Bras d'Or,46.283766,-60.397177,902,-0400,Y
