"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8411131","2022-11-11","211","3835.62","1066.00","Cleared"
"8411132","2022-11-11","224","1150.68","811.00","Cleared"
"8411133","2022-11-11","260","460.27","3270.00","Cleared"
"8411134","2022-11-11","271","1917.81","994.00","Cleared"
"8411135","2022-11-11","275","4794.52","2954.00","Cleared"
"8411136","2022-11-11","284","6712.33","3718.00","Cleared"
"8411137","2022-11-11","286","1726.03","4321.00","Cleared"
"8411138","2022-11-11","287","2493.15","984.00","Cleared"
"8411139","2022-11-11","293","1687.67","3104.00","Cleared"
"8411140","2022-11-11","343","3835.62","1706.00","Cleared"
"8411141","2022-11-11","350","5753.42","1426.00","Cleared"
"8411142","2022-11-11","402","1150.68","3766.00","Cleared"
"8411143","2022-11-11","409","3835.62","746.00","Cleared"
"8411144","2022-11-11","414","5561.64","3083.00","Cleared"
"8411145","2022-11-11","434","3260.27","1781.00","Cleared"
"8411146","2022-11-11","461","6712.33","1077.00","Cleared"
"8411147","2022-11-11","471","920.55","2419.00","Cleared"
"8411148","2022-11-11","472","3452.05","737.00","Cleared"
"8411149","2022-11-11","483","4602.74","1513.00","Cleared"
"8411150","2022-11-11","496","2876.71","2464.00","Cleared"
"8411151","2022-11-11","497","4602.74","1719.00","Cleared"
"8411152","2022-11-11","500","5561.64","68.00","Cleared"
"8411153","2022-11-11","559","1342.47","3410.00","Cleared"
"8411154","2022-11-11","574","1687.67","301.00","Cleared"
"8411155","2022-11-11","606","2876.71","3250.00","Cleared"
"8411156","2022-11-11","638","2876.71","2442.00","Cleared"
"8411157","2022-11-11","643","3260.27","610.00","Cleared"
"8411158","2022-11-11","661","1917.81","1717.00","Cleared"
"8411159","2022-11-11","663","3260.27","470.00","Cleared"
"8411160","2022-11-11","664","1726.03","3754.00","Cleared"
"8411161","2022-11-11","665","3068.49","936.00","Cleared"
"8411162","2022-11-11","668","3260.27","278.00","Cleared"
"8411163","2022-11-11","672","2876.71","4461.00","Cleared"
"8411164","2022-11-11","674","3835.62","3917.00","Cleared"
"8411165","2022-11-11","679","3452.05","959.00","Cleared"
"8411166","2022-11-11","703","4794.52","1537.00","Cleared"
"8411167","2022-11-11","717","3835.62","3887.00","Cleared"
"8411168","2022-11-11","750","5753.42","1141.00","Cleared"
"8411169","2022-11-11","768","4794.52","3141.00","Cleared"
"8411170","2022-11-11","769","3260.27","393.00","Cleared"
"8411171","2022-11-11","771","1726.03","2977.00","Cleared"
"8411172","2022-11-11","794","1917.81","3354.00","Cleared"
"8411173","2022-11-11","812","5561.64","2147.00","Cleared"
"8411174","2022-11-11","822","2301.37","1733.00","Cleared"
"8411175","2022-11-11","832","3452.05","192.00","Cleared"
"8411176","2022-11-11","834","1726.03","927.00","Cleared"
"8411177","2022-11-11","836","21095.89","3250.00","Cleared"
"8411178","2022-11-11","837","4219.18","2161.00","Cleared"
"8411179","2022-11-11","841","1150.68","1723.00","Cleared"
"8411180","2022-11-11","849","2876.71","1221.00","Cleared"
"8411181","2022-11-11","867","3260.27","3865.00","Cleared"
"8411182","2022-11-11","880","5753.42","600.00","Cleared"
"8411183","2022-11-11","883","2301.37","2351.00","Cleared"
"8411184","2022-11-11","897","2876.71","867.00","Cleared"
"8411185","2022-11-11","902","3068.49","879.00","Cleared"
"8411186","2022-11-11","905","1150.68","1783.00","Cleared"
"8411187","2022-11-11","915","1917.81","1609.00","Cleared"
"8411188","2022-11-11","917","1342.47","936.00","Cleared"
"8411189","2022-11-11","929","2876.71","1372.00","Cleared"
"8411190","2022-11-11","936","1150.68","1356.00","Cleared"
"8411191","2022-11-11","941","5753.42","3600.00","Cleared"
"8411192","2022-11-11","977","1687.67","77.00","Cleared"
"8411193","2022-11-12","41","5753.42","4218.00","Cleared"
"8411194","2022-11-12","63","4794.52","3964.00","Cleared"
"8411195","2022-11-12","91","1917.81","4459.00","Cleared"
"8411196","2022-11-12","115","4219.18","2574.00","Cleared"
"8411197","2022-11-12","117","1917.81","3324.00","Cleared"
"8411198","2022-11-12","122","920.55","4306.00","Cleared"
"8411199","2022-11-12","124","3835.62","1125.00","Cleared"
"8411200","2022-11-12","127","6712.33","2942.00","Cleared"
"8411201","2022-11-12","129","1150.68","4437.00","Cleared"
"8411202","2022-11-12","130","2876.71","677.00","Cleared"
"8411203","2022-11-12","137","7671.23","610.00","Cleared"
"8411204","2022-11-12","143","3452.05","2900.00","Cleared"
"8411205","2022-11-12","146","7671.23","2538.00","Cleared"
"8411206","2022-11-12","149","2876.71","1266.00","Cleared"
"8411207","2022-11-12","156","4219.18","1126.00","Cleared"
"8411208","2022-11-12","165","5753.42","1096.00","Cleared"
"8411209","2022-11-12","171","1726.03","2636.00","Cleared"
"8411210","2022-11-12","196","5139.73","2899.00","Cleared"
"8411211","2022-11-12","221","1150.68","3718.00","Cleared"
"8411212","2022-11-12","222","1150.68","621.00","Cleared"
"8411213","2022-11-12","228","2493.15","2026.00","Cleared"
"8411214","2022-11-12","237","2876.71","4290.00","Cleared"
"8411215","2022-11-12","263","1726.03","1599.00","Cleared"
"8411216","2022-11-12","283","1917.81","2802.00","Cleared"
"8411217","2022-11-12","300","1687.67","502.00","Cleared"
"8411218","2022-11-12","303","2493.15","1956.00","Cleared"
"8411219","2022-11-12","306","920.55","3079.00","Cleared"
"8411220","2022-11-12","331","24931.51","701.00","Cleared"
"8411221","2022-11-12","348","1150.68","3197.00","Cleared"
"8411222","2022-11-12","357","1917.81","3296.00","Cleared"
"8411223","2022-11-12","362","3260.27","2635.00","Cleared"
"8411224","2022-11-12","363","5753.42","2784.00","Cleared"
"8411225","2022-11-12","364","5561.64","608.00","Cleared"
"8411226","2022-11-12","365","5753.42","2531.00","Cleared"
"8411227","2022-11-12","369","3260.27","2770.00","Cleared"
"8411228","2022-11-12","389","3835.62","12.00","Cleared"
"8411229","2022-11-12","396","1342.47","3735.00","Cleared"
"8411230","2022-11-12","420","1917.81","2232.00","Cleared"
"8411231","2022-11-12","427","1917.81","3131.00","Cleared"
"8411232","2022-11-12","446","460.27","791.00","Cleared"
"8411233","2022-11-12","448","1150.68","2571.00","Cleared"
"8411234","2022-11-12","480","6712.33","1627.00","Cleared"
"8411235","2022-11-12","506","4602.74","2933.00","Cleared"
"8411236","2022-11-12","511","4602.74","2995.00","Cleared"
"8411237","2022-11-12","532","9589.04","382.00","Cleared"
"8411238","2022-11-12","536","2876.71","2132.00","Cleared"
"8411239","2022-11-12","537","2876.71","840.00","Cleared"
"8411240","2022-11-12","572","28767.12","4055.00","Cleared"
"8411241","2022-11-12","597","2493.15","2935.00","Cleared"
"8411242","2022-11-12","602","9589.04","1784.00","Cleared"
"8411243","2022-11-12","610","2876.71","3460.00","Cleared"
"8411244","2022-11-12","613","1726.03","931.00","Cleared"
"8411245","2022-11-12","622","5753.42","1026.00","Cleared"
"8411246","2022-11-12","642","2876.71","1312.00","Cleared"
"8411247","2022-11-12","655","3835.62","2557.00","Cleared"
"8411248","2022-11-12","666","5139.73","703.00","Cleared"
"8411249","2022-11-12","725","3835.62","3093.00","Cleared"
"8411250","2022-11-12","747","1726.03","1809.00","Cleared"
"8411251","2022-11-12","773","2876.71","3348.00","Cleared"
"8411252","2022-11-12","792","28767.12","1224.00","Cleared"
"8411253","2022-11-12","802","7671.23","2352.00","Cleared"
"8411254","2022-11-12","821","5753.42","4180.00","Cleared"
"8411255","2022-11-12","830","1917.81","1802.00","Cleared"
"8411256","2022-11-12","835","2876.71","4183.00","Cleared"
"8411257","2022-11-12","850","9589.04","929.00","Cleared"
"8411258","2022-11-12","851","1726.03","2447.00","Cleared"
"8411259","2022-11-12","858","1150.68","3374.00","Cleared"
"8411260","2022-11-12","895","3835.62","760.00","Cleared"
"8411261","2022-11-12","933","2493.15","4093.00","Cleared"
"8411262","2022-11-12","947","3835.62","908.00","Cleared"
"8411263","2022-11-12","980","5753.42","262.00","Cleared"
"8411264","2022-11-12","983","5561.64","3032.00","Cleared"
"8411265","2022-11-12","988","3835.62","1132.00","Cleared"
"8411266","2022-11-12","990","1687.67","453.00","Cleared"
"8411267","2022-11-13","20","1534.25","3130.00","Cleared"
"8411268","2022-11-13","21","1150.68","1350.00","Cleared"
"8411269","2022-11-13","28","1726.03","1271.00","Cleared"
"8411270","2022-11-13","48","3835.62","93.00","Cleared"
"8411271","2022-11-13","68","1917.81","2442.00","Cleared"
"8411272","2022-11-13","69","1687.67","1919.00","Cleared"
"8411273","2022-11-13","72","3068.49","2304.00","Cleared"
"8411274","2022-11-13","94","6712.33","4247.00","Cleared"
"8411275","2022-11-13","135","3260.27","3062.00","Cleared"
"8411276","2022-11-13","142","1726.03","2394.00","Cleared"
"8411277","2022-11-13","178","4219.18","3289.00","Cleared"
"8411278","2022-11-13","188","4794.52","2655.00","Cleared"
"8411279","2022-11-13","215","1726.03","1915.00","Cleared"
"8411280","2022-11-13","218","28767.12","912.00","Cleared"
"8411281","2022-11-13","223","5561.64","2591.00","Cleared"
"8411282","2022-11-13","241","2493.15","2994.00","Cleared"
"8411283","2022-11-13","253","1917.81","336.00","Cleared"
"8411284","2022-11-13","266","1534.25","2333.00","Cleared"
"8411285","2022-11-13","268","24931.51","1111.00","Cleared"
"8411286","2022-11-13","297","4410.96","2944.00","Cleared"
"8411287","2022-11-13","307","3835.62","829.00","Cleared"
"8411288","2022-11-13","325","1150.68","3904.00","Cleared"
"8411289","2022-11-13","341","28767.12","3872.00","Cleared"
"8411290","2022-11-13","360","5561.64","3222.00","Cleared"
"8411291","2022-11-13","366","1917.81","3782.00","Cleared"
"8411292","2022-11-13","376","3835.62","1214.00","Cleared"
"8411293","2022-11-13","385","3260.27","3835.00","Cleared"
"8411294","2022-11-13","397","1150.68","1805.00","Cleared"
"8411295","2022-11-13","452","1726.03","1822.00","Cleared"
"8411296","2022-11-13","455","3260.27","1527.00","Cleared"
"8411297","2022-11-13","466","3835.62","3132.00","Cleared"
"8411298","2022-11-13","474","1150.68","1943.00","Cleared"
"8411299","2022-11-13","501","3260.27","583.00","Cleared"
"8411300","2022-11-13","507","3835.62","997.00","Cleared"
"8411301","2022-11-13","540","2876.71","3971.00","Cleared"
"8411302","2022-11-13","550","1726.03","3376.00","Cleared"
"8411303","2022-11-13","553","4219.18","2571.00","Cleared"
"8411304","2022-11-13","555","3835.62","1252.00","Cleared"
"8411305","2022-11-13","571","7671.23","2078.00","Cleared"
"8411306","2022-11-13","573","9589.04","3092.00","Cleared"
"8411307","2022-11-13","581","2876.71","2944.00","Cleared"
"8411308","2022-11-13","589","2493.15","388.00","Cleared"
"8411309","2022-11-13","603","4027.40","1078.00","Cleared"
"8411310","2022-11-13","604","4027.40","1482.00","Cleared"
"8411311","2022-11-13","621","28767.12","1885.00","Cleared"
"8411312","2022-11-13","652","2493.15","2659.00","Cleared"
"8411313","2022-11-13","677","2876.71","1081.00","Cleared"
"8411314","2022-11-13","683","6712.33","148.00","Cleared"
"8411315","2022-11-13","700","4602.74","917.00","Cleared"
"8411316","2022-11-13","711","3068.49","1559.00","Cleared"
"8411317","2022-11-13","739","1150.68","1952.00","Cleared"
"8411318","2022-11-13","742","3068.49","1915.00","Cleared"
"8411319","2022-11-13","782","2876.71","57.00","Cleared"
"8411320","2022-11-13","790","2876.71","2737.00","Cleared"
"8411321","2022-11-13","799","6712.33","1699.00","Cleared"
"8411322","2022-11-13","805","1342.47","857.00","Cleared"
"8411323","2022-11-13","807","4410.96","2900.00","Cleared"
"8411324","2022-11-13","809","2876.71","374.00","Cleared"
"8411325","2022-11-13","820","1917.81","240.00","Cleared"
"8411326","2022-11-13","853","3260.27","314.00","Cleared"
"8411327","2022-11-13","856","3260.27","1979.00","Cleared"
"8411328","2022-11-13","873","3260.27","1337.00","Cleared"
"8411329","2022-11-13","882","28767.12","880.00","Cleared"
"8411330","2022-11-13","899","5753.42","4107.00","Cleared"
"8411331","2022-11-13","909","2493.15","3683.00","Cleared"
"8411332","2022-11-13","925","5753.42","2981.00","Cleared"
"8411333","2022-11-13","930","1342.47","1477.00","Cleared"
"8411334","2022-11-13","943","3068.49","3232.00","Cleared"
"8411335","2022-11-13","952","2876.71","3955.00","Cleared"
"8411336","2022-11-13","957","7671.23","3202.00","Cleared"
"8411337","2022-11-14","15","2493.15","4109.00","Cleared"
"8411338","2022-11-14","31","4219.18","1308.00","Cleared"
"8411339","2022-11-14","37","3835.62","2329.00","Cleared"
"8411340","2022-11-14","47","5753.42","3773.00","Cleared"
"8411341","2022-11-14","49","1726.03","4056.00","Cleared"
"8411342","2022-11-14","80","1726.03","3952.00","Cleared"
"8411343","2022-11-14","89","3835.62","2336.00","Cleared"
"8411344","2022-11-14","181","1917.81","1877.00","Cleared"
"8411345","2022-11-14","246","1150.68","3325.00","Cleared"
"8411346","2022-11-14","273","5561.64","1301.00","Cleared"
"8411347","2022-11-14","279","4602.74","1939.00","Cleared"
"8411348","2022-11-14","280","3835.62","338.00","Cleared"
"8411349","2022-11-14","305","9589.04","2632.00","Cleared"
"8411350","2022-11-14","309","5753.42","3273.00","Cleared"
"8411351","2022-11-14","316","1726.03","674.00","Cleared"
"8411352","2022-11-14","332","6712.33","3663.00","Cleared"
"8411353","2022-11-14","335","9589.04","2014.00","Cleared"
"8411354","2022-11-14","339","1150.68","64.00","Cleared"
"8411355","2022-11-14","340","4219.18","3479.00","Cleared"
"8411356","2022-11-14","356","5561.64","4466.00","Cleared"
"8411357","2022-11-14","372","3068.49","1111.00","Cleared"
"8411358","2022-11-14","454","5753.42","4190.00","Cleared"
"8411359","2022-11-14","479","3260.27","4491.00","Cleared"
"8411360","2022-11-14","482","4410.96","2212.00","Cleared"
"8411361","2022-11-14","488","1342.47","2692.00","Cleared"
"8411362","2022-11-14","491","5753.42","72.00","Cleared"
"8411363","2022-11-14","494","2876.71","2492.00","Cleared"
"8411364","2022-11-14","510","1342.47","2136.00","Cleared"
"8411365","2022-11-14","515","3260.27","3244.00","Cleared"
"8411366","2022-11-14","529","1917.81","2308.00","Cleared"
"8411367","2022-11-14","546","4602.74","1005.00","Cleared"
"8411368","2022-11-14","548","920.55","575.00","Cleared"
"8411369","2022-11-14","564","4602.74","3960.00","Cleared"
"8411370","2022-11-14","591","1342.47","786.00","Cleared"
"8411371","2022-11-14","618","3260.27","1799.00","Cleared"
"8411372","2022-11-14","624","1726.03","1687.00","Cleared"
"8411373","2022-11-14","656","3260.27","4407.00","Cleared"
"8411374","2022-11-14","671","3835.62","3438.00","Cleared"
"8411375","2022-11-14","676","24931.51","2373.00","Cleared"
"8411376","2022-11-14","698","1150.68","2424.00","Cleared"
"8411377","2022-11-14","706","28767.12","459.00","Cleared"
"8411378","2022-11-14","721","1917.81","1555.00","Cleared"
"8411379","2022-11-14","734","3260.27","863.00","Cleared"
"8411380","2022-11-14","754","1150.68","2975.00","Cleared"
"8411381","2022-11-14","761","28767.12","473.00","Cleared"
"8411382","2022-11-14","780","1917.81","2789.00","Cleared"
"8411383","2022-11-14","783","2876.71","1002.00","Cleared"
"8411384","2022-11-14","785","3260.27","1353.00","Cleared"
"8411385","2022-11-14","793","4219.18","1111.00","Cleared"
"8411386","2022-11-14","797","3835.62","175.00","Cleared"
"8411387","2022-11-14","813","4794.52","2849.00","Cleared"
"8411388","2022-11-14","833","3835.62","4378.00","Cleared"
"8411389","2022-11-14","845","1917.81","138.00","Cleared"
"8411390","2022-11-14","891","3068.49","1925.00","Cleared"
"8411391","2022-11-14","892","3068.49","3016.00","Cleared"
"8411392","2022-11-14","914","5753.42","679.00","Cleared"
"8411393","2022-11-14","920","3835.62","7.00","Cleared"
"8411394","2022-11-14","921","4794.52","32.00","Cleared"
"8411395","2022-11-14","945","1150.68","189.00","Cleared"
"8411396","2022-11-14","961","4027.40","334.00","Cleared"
"8411397","2022-11-14","998","9589.04","981.00","Cleared"
"8411398","2022-11-15","19","920.55","3118.00","Cleared"
"8411399","2022-11-15","30","3068.49","3856.00","Cleared"
"8411400","2022-11-15","33","28767.12","2263.00","Cleared"
"8411401","2022-11-15","43","1150.68","4487.00","Cleared"
"8411402","2022-11-15","46","3835.62","1631.00","Cleared"
"8411403","2022-11-15","81","4027.40","3536.00","Cleared"
"8411404","2022-11-15","82","7671.23","3578.00","Cleared"
"8411405","2022-11-15","104","2876.71","3306.00","Cleared"
"8411406","2022-11-15","111","2876.71","2763.00","Cleared"
"8411407","2022-11-15","112","24931.51","2622.00","Cleared"
"8411408","2022-11-15","114","3452.05","2197.00","Cleared"
"8411409","2022-11-15","132","3260.27","2269.00","Cleared"
"8411410","2022-11-15","134","1150.68","4190.00","Cleared"
"8411411","2022-11-15","158","1150.68","1117.00","Cleared"
"8411412","2022-11-15","177","1534.25","2893.00","Cleared"
"8411413","2022-11-15","187","4794.52","436.00","Cleared"
"8411414","2022-11-15","209","5753.42","80.00","Cleared"
"8411415","2022-11-15","235","28767.12","387.00","Cleared"
"8411416","2022-11-15","254","21095.89","1237.00","Cleared"
"8411417","2022-11-15","257","5753.42","2651.00","Cleared"
"8411418","2022-11-15","262","920.55","637.00","Cleared"
"8411419","2022-11-15","272","1917.81","331.00","Cleared"
"8411420","2022-11-15","285","5753.42","2148.00","Cleared"
"8411421","2022-11-15","291","4219.18","2708.00","Cleared"
"8411422","2022-11-15","296","4027.40","4098.00","Cleared"
"8411423","2022-11-15","304","3260.27","819.00","Cleared"
"8411424","2022-11-15","317","3260.27","2033.00","Cleared"
"8411425","2022-11-15","333","3452.05","349.00","Cleared"
"8411426","2022-11-15","354","5139.73","2866.00","Cleared"
"8411427","2022-11-15","358","5561.64","4078.00","Cleared"
"8411428","2022-11-15","371","3260.27","2491.00","Cleared"
"8411429","2022-11-15","387","4027.40","2280.00","Cleared"
"8411430","2022-11-15","394","920.55","2831.00","Cleared"
"8411431","2022-11-15","401","4602.74","2942.00","Cleared"
"8411432","2022-11-15","406","3260.27","1942.00","Cleared"
"8411433","2022-11-15","407","1150.68","289.00","Cleared"
"8411434","2022-11-15","416","3068.49","1424.00","Cleared"
"8411435","2022-11-15","431","2493.15","4178.00","Cleared"
"8411436","2022-11-15","451","1917.81","2336.00","Cleared"
"8411437","2022-11-15","453","1150.68","1721.00","Cleared"
"8411438","2022-11-15","458","2876.71","2457.00","Cleared"
"8411439","2022-11-15","465","1726.03","3249.00","Cleared"
"8411440","2022-11-15","468","7671.23","648.00","Cleared"
"8411441","2022-11-15","481","3835.62","3589.00","Cleared"
"8411442","2022-11-15","489","1150.68","4292.00","Cleared"
"8411443","2022-11-15","502","3260.27","2603.00","Cleared"
"8411444","2022-11-15","521","4602.74","4299.00","Cleared"
"8411445","2022-11-15","535","3068.49","4351.00","Cleared"
"8411446","2022-11-15","538","4027.40","1906.00","Cleared"
"8411447","2022-11-15","556","24931.51","4060.00","Cleared"
"8411448","2022-11-15","575","5139.73","3336.00","Cleared"
"8411449","2022-11-15","584","1726.03","3395.00","Cleared"
"8411450","2022-11-15","593","1917.81","3927.00","Cleared"
"8411451","2022-11-15","628","5753.42","1256.00","Cleared"
"8411452","2022-11-15","647","2301.37","4057.00","Cleared"
"8411453","2022-11-15","660","920.55","1104.00","Cleared"
"8411454","2022-11-15","682","2876.71","2968.00","Cleared"
"8411455","2022-11-15","686","5139.73","2918.00","Cleared"
"8411456","2022-11-15","691","1150.68","4168.00","Cleared"
"8411457","2022-11-15","716","3068.49","71.00","Cleared"
"8411458","2022-11-15","720","3260.27","740.00","Cleared"
"8411459","2022-11-15","730","3260.27","1079.00","Cleared"
"8411460","2022-11-15","766","4410.96","2421.00","Cleared"
"8411461","2022-11-15","772","3452.05","112.00","Cleared"
"8411462","2022-11-15","818","1726.03","1843.00","Cleared"
"8411463","2022-11-15","852","1726.03","3463.00","Cleared"
"8411464","2022-11-15","863","21095.89","4057.00","Cleared"
"8411465","2022-11-15","870","21095.89","4497.00","Cleared"
"8411466","2022-11-15","879","3835.62","2210.00","Cleared"
"8411467","2022-11-15","896","5753.42","2286.00","Cleared"
"8411468","2022-11-15","944","5561.64","4351.00","Cleared"
"8411469","2022-11-15","948","1917.81","4109.00","Cleared"
"8411470","2022-11-15","959","4410.96","733.00","Cleared"
"8411471","2022-11-15","963","3260.27","2131.00","Cleared"
"8411472","2022-11-15","970","2876.71","20.00","Cleared"
"8411473","2022-11-15","999","3068.49","3289.00","Cleared"
"8411474","2022-11-16","1","5561.64","2877.00","Cleared"
"8411475","2022-11-16","5","24931.51","2246.00","Cleared"
"8411476","2022-11-16","11","2876.71","3045.00","Cleared"
"8411477","2022-11-16","26","5139.73","374.00","Cleared"
"8411478","2022-11-16","53","1917.81","316.00","Cleared"
"8411479","2022-11-16","71","5753.42","323.00","Cleared"
"8411480","2022-11-16","87","2876.71","728.00","Cleared"
"8411481","2022-11-16","97","1150.68","2390.00","Cleared"
"8411482","2022-11-16","133","3260.27","776.00","Cleared"
"8411483","2022-11-16","138","3260.27","3821.00","Cleared"
"8411484","2022-11-16","147","4219.18","2145.00","Cleared"
"8411485","2022-11-16","176","460.27","4065.00","Cleared"
"8411486","2022-11-16","193","28767.12","2191.00","Cleared"
"8411487","2022-11-16","199","3068.49","2935.00","Cleared"
"8411488","2022-11-16","206","1917.81","1.00","Cleared"
"8411489","2022-11-16","233","3835.62","1668.00","Cleared"
"8411490","2022-11-16","239","3260.27","2297.00","Cleared"
"8411491","2022-11-16","251","920.55","3115.00","Cleared"
"8411492","2022-11-16","252","6712.33","3738.00","Cleared"
"8411493","2022-11-16","270","5561.64","2559.00","Cleared"
"8411494","2022-11-16","274","2493.15","479.00","Cleared"
"8411495","2022-11-16","281","3835.62","4312.00","Cleared"
"8411496","2022-11-16","298","1917.81","1064.00","Cleared"
"8411497","2022-11-16","302","920.55","3068.00","Cleared"
"8411498","2022-11-16","314","5753.42","4063.00","Cleared"
"8411499","2022-11-16","318","3260.27","1897.00","Cleared"
"8411500","2022-11-16","328","3260.27","2554.00","Cleared"
"8411501","2022-11-16","336","3835.62","3236.00","Cleared"
"8411502","2022-11-16","342","3260.27","904.00","Cleared"
"8411503","2022-11-16","368","1726.03","1639.00","Cleared"
"8411504","2022-11-16","375","1687.67","3479.00","Cleared"
"8411505","2022-11-16","381","3835.62","4032.00","Cleared"
"8411506","2022-11-16","398","3835.62","4136.00","Cleared"
"8411507","2022-11-16","411","5753.42","2234.00","Cleared"
"8411508","2022-11-16","412","3452.05","1710.00","Cleared"
"8411509","2022-11-16","430","1917.81","1859.00","Cleared"
"8411510","2022-11-16","436","1917.81","2625.00","Cleared"
"8411511","2022-11-16","464","1687.67","517.00","Cleared"
"8411512","2022-11-16","513","5139.73","3527.00","Cleared"
"8411513","2022-11-16","522","1917.81","1080.00","Cleared"
"8411514","2022-11-16","530","3260.27","2001.00","Cleared"
"8411515","2022-11-16","531","24931.51","247.00","Cleared"
"8411516","2022-11-16","533","3835.62","668.00","Cleared"
"8411517","2022-11-16","577","1726.03","3857.00","Cleared"
"8411518","2022-11-16","580","3835.62","4423.00","Cleared"
"8411519","2022-11-16","585","4410.96","1060.00","Cleared"
"8411520","2022-11-16","586","1917.81","3810.00","Cleared"
"8411521","2022-11-16","607","2876.71","3240.00","Cleared"
"8411522","2022-11-16","619","3835.62","2139.00","Cleared"
"8411523","2022-11-16","630","3068.49","3749.00","Cleared"
"8411524","2022-11-16","639","1150.68","2057.00","Cleared"
"8411525","2022-11-16","654","2876.71","3032.00","Cleared"
"8411526","2022-11-16","692","4602.74","3315.00","Cleared"
"8411527","2022-11-16","709","28767.12","2884.00","Cleared"
"8411528","2022-11-16","733","1917.81","3830.00","Cleared"
"8411529","2022-11-16","753","1726.03","3923.00","Cleared"
"8411530","2022-11-16","774","3835.62","731.00","Cleared"
"8411531","2022-11-16","775","1150.68","651.00","Cleared"
"8411532","2022-11-16","798","3260.27","3037.00","Cleared"
"8411533","2022-11-16","808","3260.27","288.00","Cleared"
"8411534","2022-11-16","842","1917.81","181.00","Cleared"
"8411535","2022-11-16","846","2493.15","2943.00","Cleared"
"8411536","2022-11-16","864","3260.27","888.00","Cleared"
"8411537","2022-11-16","887","5561.64","1073.00","Cleared"
"8411538","2022-11-16","901","3068.49","1022.00","Cleared"
"8411539","2022-11-16","911","3835.62","1484.00","Cleared"
"8411540","2022-11-16","913","3835.62","2238.00","Cleared"
"8411541","2022-11-16","924","5753.42","2379.00","Cleared"
"8411542","2022-11-16","934","3835.62","406.00","Cleared"
"8411543","2022-11-16","937","3452.05","334.00","Cleared"
"8411544","2022-11-16","938","4219.18","4231.00","Cleared"
"8411545","2022-11-16","953","7671.23","1185.00","Cleared"
"8411546","2022-11-16","955","5139.73","2693.00","Cleared"
"8411547","2022-11-16","981","1917.81","3223.00","Cleared"
"8411548","2022-11-16","984","3260.27","4090.00","Cleared"
"8411549","2022-11-17","9","3068.49","4117.00","Cleared"
"8411550","2022-11-17","13","6712.33","428.00","Cleared"
"8411551","2022-11-17","29","5753.42","2642.00","Cleared"
"8411552","2022-11-17","35","1150.68","1154.00","Cleared"
"8411553","2022-11-17","39","2876.71","3337.00","Cleared"
"8411554","2022-11-17","51","2876.71","2345.00","Cleared"
"8411555","2022-11-17","67","5753.42","2355.00","Cleared"
"8411556","2022-11-17","73","3835.62","3038.00","Cleared"
"8411557","2022-11-17","86","4219.18","3960.00","Cleared"
"8411558","2022-11-17","109","460.27","524.00","Cleared"
"8411559","2022-11-17","118","1150.68","2830.00","Cleared"
"8411560","2022-11-17","120","1150.68","3422.00","Cleared"
"8411561","2022-11-17","136","3452.05","2087.00","Cleared"
"8411562","2022-11-17","140","4794.52","264.00","Cleared"
"8411563","2022-11-17","144","24931.51","2080.00","Cleared"
"8411564","2022-11-17","161","4602.74","2525.00","Cleared"
"8411565","2022-11-17","170","5753.42","4345.00","Cleared"
"8411566","2022-11-17","172","4410.96","2050.00","Cleared"
"8411567","2022-11-17","180","4410.96","1563.00","Cleared"
"8411568","2022-11-17","191","5561.64","2699.00","Cleared"
"8411569","2022-11-17","192","460.27","3294.00","Cleared"
"8411570","2022-11-17","198","4602.74","798.00","Cleared"
"8411571","2022-11-17","200","4794.52","2595.00","Cleared"
"8411572","2022-11-17","205","1150.68","1513.00","Cleared"
"8411573","2022-11-17","210","3835.62","2235.00","Cleared"
"8411574","2022-11-17","227","1534.25","4241.00","Cleared"
"8411575","2022-11-17","231","2876.71","3646.00","Cleared"
"8411576","2022-11-17","244","1150.68","553.00","Cleared"
"8411577","2022-11-17","245","5753.42","2318.00","Cleared"
"8411578","2022-11-17","248","5561.64","1482.00","Cleared"
"8411579","2022-11-17","256","1150.68","4354.00","Cleared"
"8411580","2022-11-17","264","4794.52","2768.00","Cleared"
"8411581","2022-11-17","299","4794.52","4156.00","Cleared"
"8411582","2022-11-17","301","3260.27","1160.00","Cleared"
"8411583","2022-11-17","315","4602.74","1845.00","Cleared"
"8411584","2022-11-17","322","3452.05","1003.00","Cleared"
"8411585","2022-11-17","345","2876.71","992.00","Cleared"
"8411586","2022-11-17","370","3068.49","2831.00","Cleared"
"8411587","2022-11-17","378","2876.71","4219.00","Cleared"
"8411588","2022-11-17","393","5561.64","4366.00","Cleared"
"8411589","2022-11-17","400","1150.68","465.00","Cleared"
"8411590","2022-11-17","485","3835.62","3649.00","Cleared"
"8411591","2022-11-17","492","4219.18","94.00","Cleared"
"8411592","2022-11-17","499","1150.68","946.00","Cleared"
"8411593","2022-11-17","508","6712.33","2876.00","Cleared"
"8411594","2022-11-17","509","3260.27","2031.00","Cleared"
"8411595","2022-11-17","526","5561.64","1210.00","Cleared"
"8411596","2022-11-17","542","1726.03","871.00","Cleared"
"8411597","2022-11-17","549","3835.62","1130.00","Cleared"
"8411598","2022-11-17","551","3260.27","1186.00","Cleared"
"8411599","2022-11-17","567","5753.42","3233.00","Cleared"
